PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10
1.9981186368821449,0.5823707442105521,-0.923577284897647,1.9098440920020305,1.0554035469213523,-0.3858294202401038,0.6476742883843208,0.130419397464698,-0.17027577452424095,-0.04806070140919181
-2.7686242982957685,-0.8525906501906028,0.39171488011120437,0.27412841354942463,0.860938718635706,0.07968494813026912,-0.6316187480956568,0.09618060460117593,0.006308396443863978,-0.1315140435797445
1.8560811328450701,-1.4870533039438765,1.2623604076474744,0.9321526062306554,0.6398193949739105,0.04797444662436635,0.4596914251603927,-0.11283431445312263,-0.31410494664235195,-0.13437635322438393
-1.4510784353379365,-0.34374013546392934,1.3247966684856571,1.1642728102049178,-1.8343611308744088,0.9646623951813117,1.2122429572655793,-0.5816908638754347,-0.5950217597494283,0.10232388853734756
-1.5739242227100094,0.8687130865088285,0.6859173227307888,-0.5642557641442332,0.8974933572593794,-0.10555633012807478,0.30708265235523713,0.3185856918951052,0.20715554113651216,2.188022752525903
-2.0527633041601083,-1.1536121958031407,-0.5853680611585154,-1.029748112674486,0.5303621696837125,0.5002070587569019,0.17847766786638938,0.6807793114823004,0.1705410914702496,0.08516878755264214
0.5381708003806993,-0.6726346580013606,1.5212518982351197,-1.1707731136122588,-0.13870192081411975,0.8853053861980353,0.92333405749714,-0.8262043745315434,-1.0047494244675463,0.13536326207320265
2.2975928497376668,0.5435252911708506,1.0455990109411841,-0.6486160221206536,0.7011851306235973,1.454916119635604,0.45150134121700736,-1.037679982540031,0.9071395902650831,-0.7424685918008981
3.0109373263573787,1.9250891335569813,-1.17959816553348,1.0419274205921154,-0.07932589126153003,0.2796479159103422,0.9760926332060433,-2.2036675468344327,0.45084458231628355,-0.4894455790032259
3.023174484893887,-0.5482004613280936,1.1390178857233542,-0.34725779754787356,1.0074297581875895,0.1407764645284823,-0.21346103917967846,0.8919733793950558,0.08937117526001877,1.7090940949773479
2.0893038007005833,-3.088316244096295,-1.4077333357826363,-0.6504727293501611,0.04604088097472483,-0.11861629491746789,-1.7281128274035913,0.1932905051424927,0.0787883086324126,-0.04053184147972771
-0.8486092267604802,1.278527391139803,-1.2587316746072343,0.4443033434450494,0.29655547505941454,0.32352324145908484,0.9337259177641133,0.19270179346089714,0.06466258111371372,0.06772909000266532
2.264592901303366,-2.5744514271121384,0.38305293841075194,-1.404246845772231,0.09081459275962128,1.1158275922052483,-1.0485518543731995,-0.11004441506536611,-0.3382895962088116,0.1084954199768104
-4.189876847541534,1.1257361273680548,-0.44668202978713156,-0.5639474930276414,1.1575359328981434,1.2754625137684077,-1.2523969887481863,-0.6465450976951334,0.2203242395532987,0.34484272590491094
1.0819280856513906,-0.9943740790299342,-0.5969195850403507,-1.2188462932191368,-0.1913420745100156,0.5746088664940114,0.9019734111901647,1.146457425811956,0.3551590307258322,0.29933165920327
-0.8454627403947481,-0.5891118479111935,-1.9681627302900961,-0.30713684337853947,1.8019922031797688,0.987726402758924,-1.3163946243437596,-0.6632967784905499,0.30634192127501825,-0.3760432810091792
-3.4923346181523174,1.7978773014256164,-1.150920271352328,0.2265605087667284,-1.1212694923679163,-0.8671233156323653,-0.25174880619269974,-0.2549351279722661,0.04220040125860265,2.305060856501103
1.0914405548950934,-3.2217890864037946,-0.663510553405488,-0.9284100538980744,-1.3557322893626755,0.05596058396766375,-0.00439878329260138,0.24468890706185326,0.14043070185086604,0.014246439675250324
-0.5578047252139383,-2.0422978032413024,-0.017140094236979167,-1.4414064523772225,0.10580866950446663,0.5817955536506558,-0.5696954793640779,-0.5473893266807094,0.568533669764942,-0.3050104000306203
-0.6885542713437575,3.911133147435581,-0.9311161705498892,-1.9695842157820727,-0.6822726291423833,-0.3203065118582924,-1.3877012144578624,-0.40927166627389816,0.4182438265561652,0.14168869942877008
-1.5892533595286287,2.3494217710442347,1.0131696736740632,1.055161963949531,1.7852807528387833,0.6065053331005796,0.6115366709438703,-0.7523355284801819,1.559081879435921,-1.008817575804747
-1.0541831101224084,0.07953154007764633,-1.9604843870758646,0.6792365402968393,0.056978464959073744,-0.302998363929966,-0.10853778938150016,-0.6816050387036827,0.161715722338347,-0.335978586025049
1.3130034310554684,-1.7835388544354402,-0.7436183591768469,0.710138326846141,-0.9444915375521391,0.7849969513201556,-0.9237502977993088,-1.0227019427163369,0.13622385742929113,0.11730150735504956
-0.17835762785890413,-0.46543689980325775,0.33045023659389416,-0.6914883955501658,1.2934984106408638,-0.7572954749043985,1.3186306273404793,0.550612256743346,-0.033774378122447504,0.006723345383247385
0.46689505194053166,-1.941118251335841,1.5044838106688472,-0.5308481335864917,0.24346208034014344,0.1928373152312802,0.5906759761686379,0.32151479989329673,0.330777448830045,-0.25554400341279215
2.433737439097599,-1.56941569155955,2.1085125818382666,0.660413602960559,0.11556091147246474,0.7661526111316873,-0.2522341778476443,-1.0981816922150407,-0.4890504970837292,0.2524978557395757
-1.2198638858513018,-0.6003240150348014,-0.5908609604683704,0.4967836543798294,0.15288958277499592,0.68863784634796,-0.5675584264748187,-1.4663367460416072,-0.1712891047174886,0.10507917608156765
1.6963896551520445,1.075030716443636,-0.11704289521442719,-1.708143139344142,0.28172439442033415,-0.40539848124374106,-1.550271178592454,0.7272517346173828,0.5861099932558425,-1.4543300581235938
-1.4061110310388323,0.9444250330118803,-1.6922177398133884,-0.9642910854226915,1.8144025212107477,1.285180308883463,1.2175489656022285,-0.4256073560465775,-0.2510333180917495,-0.057993316391140144
-3.12015882558095,0.36956994665991977,-0.45182963451551256,0.5009830195480179,2.075526948858501,1.0816511514958203,-0.5228840174007852,-0.5018047319572516,0.04574373666499769,0.038782338264109026
1.5460636456452226,1.8296515444204822,-1.2220006498131573,0.3777697616951894,0.22933032613256993,0.47878008098882463,0.5492642785107129,-0.12943762125068942,1.0801896535396536,-0.7929487026847816
-2.647403569974436,1.564583986708881,1.2121512229839708,-0.6112627881889281,-0.11014592359781152,-0.05548352236690029,0.3568471270384614,-0.01277101961234631,0.0257724812364999,1.8613125765337257
1.6050213945255083,-2.237395276193996,-0.7694827984193529,0.3744250556755888,-0.6597762612785689,-0.41996791042722664,-0.04128793855463683,-0.24746100022480252,0.18662748209779298,-0.17982896644097063
2.2604306618702092,1.0821279241660942,0.34087834411158136,1.0875257628574584,-1.796415104809049,-0.9991642681090016,-0.7789892580808514,0.007092375179213262,0.26873497565221,-1.5153340040587011
-2.840285812050924,0.8435024769323469,-0.9254901038422374,0.6900953940218335,0.4887445285301699,1.4122029213285447,-0.6833240063790775,-1.6728433418938646,-0.007241379524745459,-0.04909331372859824
2.42502104351141,-0.6271112000432624,0.7306281945574462,-0.684220288516456,-1.9166374392460095,0.3830120884845772,-0.2269749464404444,-0.20888021881211358,-1.3797912558930028,-0.7687307438858227
2.7561176409074184,0.3588222239340211,-1.4576784317896307,-0.8309175737146567,2.037003045723527,0.6732807763385685,-0.8539223993180942,-0.2616306256612735,1.447476286980046,-0.8853802758784133
-1.0821545275330386,0.5812408599843366,-0.4504520841474869,0.6350933828731746,-0.7618406902818088,1.148272956610305,-0.7956552374096755,-1.464269587597287,-0.5574329538894721,0.3979102565070593
2.5636047971856075,-1.089719677224244,0.28770722213310707,-0.24719811487339183,0.9942767295436655,0.8167313496956757,0.26410030450714694,-1.059115264090504,-0.298097050621574,-0.05827252721722288
-3.652517005791137,-1.4107323338066569,1.247320901282343,1.7315399124640094,-0.8743264974678893,-0.6706297595738062,-0.3102367234784393,-0.22482953638382083,-0.306368655496959,-0.14678939784239717
